Can bus setup done...
Succeful to send start motor command
Succeful to send start motor command
Succeful to send start motor command
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.20 1.92
16.00 13.33 -0.38 0.63 -1.20 1.92
16.00 13.33 -0.38 0.63 -1.20 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -0.94 1.92
16.00 13.33 -0.38 0.63 -0.95 1.92
16.00 13.33 -0.38 0.63 -1.06 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.06 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.20 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.03 1.92
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.28 1.92
16.00 13.33 -0.38 0.63 -1.25 1.92
16.00 13.33 -0.38 0.63 -1.28 1.92
16.00 13.33 -0.38 0.63 -1.22 1.92
16.00 13.33 -0.38 0.63 -1.23 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -0.97 1.92
16.00 13.33 -0.38 0.63 -1.02 1.92
16.00 13.33 -0.38 0.63 -1.02 1.92
16.00 13.33 -0.38 0.63 -1.06 1.92
16.00 13.33 -0.38 0.63 -1.25 1.92
16.00 13.33 -0.38 0.63 -1.13 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.22 1.92
16.00 13.33 -0.38 0.63 -1.25 1.92
16.00 13.33 -0.38 0.63 -1.23 1.92
16.00 13.33 -0.38 0.63 -1.22 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.28 1.92
16.00 13.33 -0.38 0.63 -1.23 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -0.94 1.92
16.00 13.33 -0.38 0.63 -1.00 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.08 1.92
16.00 13.33 -0.38 0.63 -1.05 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.17 1.92
16.00 13.33 -0.38 0.63 -1.20 1.92
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.22 1.92
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.14 1.94
16.00 13.33 -0.38 0.63 -1.16 1.94
16.00 13.33 -0.38 0.63 -1.11 1.95
16.00 13.33 -0.38 0.63 -1.13 1.97
16.00 13.33 -0.38 0.63 -1.11 1.94
16.00 13.33 -0.38 0.63 -1.13 1.89
16.00 13.33 -0.38 0.63 -1.11 1.69
16.00 13.33 -0.38 0.63 -1.17 1.63
16.00 13.33 -0.38 0.63 -1.16 1.69
16.00 13.33 -0.38 0.63 -1.16 1.78
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.17 1.91
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.27 1.94
16.00 13.33 -0.38 0.63 -1.23 1.88
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.17 1.81
16.00 13.33 -0.38 0.63 -1.13 1.81
16.00 13.33 -0.38 0.63 -1.02 1.81
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -0.97 1.81
16.00 13.33 -0.38 0.63 -0.95 1.88
16.00 13.33 -0.38 0.63 -1.16 1.89
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.23 1.84
16.00 13.33 -0.38 0.63 -1.27 1.95
16.00 13.33 -0.38 0.63 -1.19 1.81
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.16 1.89
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.13 1.84
16.00 13.33 -0.38 0.63 -1.11 1.84
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.11 1.89
16.00 13.33 -0.38 0.63 -1.11 1.89
16.00 13.33 -0.38 0.63 -1.13 1.91
16.00 13.33 -0.38 0.63 -1.08 1.89
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.14 1.81
16.00 13.33 -0.38 0.63 -1.08 1.83
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.14 1.81
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.11 1.77
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.13 1.80
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.13 1.80
16.00 13.33 -0.38 0.63 -1.08 1.77
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.09 1.89
16.00 13.33 -0.38 0.63 -1.11 1.95
16.00 13.33 -0.38 0.63 -1.13 1.98
16.00 13.33 -0.38 0.63 -1.11 1.98
16.00 13.33 -0.38 0.63 -1.09 1.89
16.00 13.33 -0.38 0.63 -1.17 1.91
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.08 1.78
16.00 13.33 -0.38 0.63 -1.14 1.66
16.00 13.33 -0.38 0.63 -1.13 1.69
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.16 1.83
16.00 13.33 -0.38 0.63 -1.17 1.89
16.00 13.33 -0.38 0.63 -1.20 1.89
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.20 1.86
16.00 13.33 -0.38 0.63 -1.20 1.81
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -0.92 1.83
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -1.06 1.91
16.00 13.33 -0.38 0.63 -1.14 1.83
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -1.06 1.84
16.00 13.33 -0.38 0.63 -1.06 1.86
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -1.08 1.84
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.08 1.77
16.00 13.33 -0.38 0.63 -1.08 1.81
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -1.08 1.83
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.13 1.89
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.09 1.89
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.08 1.81
16.00 13.33 -0.38 0.63 -1.09 1.81
16.00 13.33 -0.38 0.63 -1.08 1.84
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.05 1.84
16.00 13.33 -0.38 0.63 -1.05 1.94
16.00 13.33 -0.38 0.63 -1.06 1.94
16.00 13.33 -0.38 0.63 -1.08 2.00
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.09 1.69
16.00 13.33 -0.38 0.63 -1.08 1.59
16.00 13.33 -0.38 0.63 -1.09 1.63
16.00 13.33 -0.38 0.63 -1.09 1.83
16.00 13.33 -0.38 0.63 -1.09 1.80
16.00 13.33 -0.38 0.63 -1.11 1.91
16.00 13.33 -0.38 0.63 -1.11 1.92
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.13 1.84
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.00 1.84
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -0.97 1.88
16.00 13.33 -0.38 0.63 -0.97 1.84
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.09 1.92
16.00 13.33 -0.38 0.63 -1.09 1.81
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -1.09 1.78
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.08 1.83
16.00 13.33 -0.38 0.63 -1.13 1.81
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.09 1.80
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.11 1.81
16.00 13.33 -0.38 0.63 -1.14 1.81
16.00 13.33 -0.38 0.63 -1.11 1.89
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.11 1.84
16.00 13.33 -0.38 0.63 -1.11 1.83
16.00 13.33 -0.38 0.63 -1.17 1.83
16.00 13.33 -0.38 0.63 -1.13 1.84
16.00 13.33 -0.38 0.63 -1.11 1.81
16.00 13.33 -0.38 0.63 -1.13 1.75
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.14 1.83
16.00 13.33 -0.38 0.63 -1.14 1.83
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.14 1.98
16.00 13.33 -0.38 0.63 -1.14 1.94
16.00 13.33 -0.38 0.63 -1.14 1.95
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.09 1.83
16.00 13.33 -0.38 0.63 -1.11 1.73
16.00 13.33 -0.38 0.63 -1.11 1.63
16.00 13.33 -0.38 0.63 -1.13 1.59
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.13 1.80
16.00 13.33 -0.38 0.63 -1.23 1.88
16.00 13.33 -0.38 0.63 -1.20 1.89
16.00 13.33 -0.38 0.63 -1.28 1.89
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.22 1.78
16.00 13.33 -0.38 0.63 -1.08 1.84
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.02 1.83
16.00 13.33 -0.38 0.63 -0.92 1.81
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.13 1.84
16.00 13.33 -0.38 0.63 -1.20 1.84
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.09 1.83
16.00 13.33 -0.38 0.63 -1.13 1.81
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.13 1.84
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.16 1.81
16.00 13.33 -0.38 0.63 -1.16 1.83
16.00 13.33 -0.38 0.63 -1.17 1.81
16.00 13.33 -0.38 0.63 -1.11 1.84
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.19 1.83
16.00 13.33 -0.38 0.63 -1.11 1.84
16.00 13.33 -0.38 0.63 -1.08 1.81
16.00 13.33 -0.38 0.63 -1.06 1.83
16.00 13.33 -0.38 0.63 -1.06 1.83
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.13 1.81
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.19 1.97
16.00 13.33 -0.38 0.63 -1.17 1.91
16.00 13.33 -0.38 0.63 -1.25 1.97
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.20 1.70
16.00 13.33 -0.38 0.63 -1.22 1.70
16.00 13.33 -0.38 0.63 -1.22 1.67
16.00 13.33 -0.38 0.63 -1.25 1.81
16.00 13.33 -0.38 0.63 -1.25 1.84
16.00 13.33 -0.38 0.63 -1.25 1.88
16.00 13.33 -0.38 0.63 -1.25 1.88
16.00 13.33 -0.38 0.63 -1.25 1.91
16.00 13.33 -0.38 0.63 -1.28 1.86
16.00 13.33 -0.38 0.63 -1.17 1.77
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.06 1.86
16.00 13.33 -0.38 0.63 -0.94 1.86
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.09 1.88
16.00 13.33 -0.38 0.63 -1.11 1.77
16.00 13.33 -0.38 0.63 -1.11 1.83
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.13 1.81
16.00 13.33 -0.38 0.63 -1.16 1.81
16.00 13.33 -0.38 0.63 -1.16 1.81
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.11 1.94
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.11 1.81
16.00 13.33 -0.38 0.63 -1.11 1.83
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.11 1.84
16.00 13.33 -0.38 0.63 -1.14 1.89
16.00 13.33 -0.38 0.63 -1.13 1.84
16.00 13.33 -0.38 0.63 -1.16 1.89
16.00 13.33 -0.38 0.63 -1.11 1.89
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.11 1.80
16.00 13.33 -0.38 0.63 -1.16 1.80
16.00 13.33 -0.38 0.63 -1.16 1.80
16.00 13.33 -0.38 0.63 -1.14 1.81
16.00 13.33 -0.38 0.63 -1.11 1.81
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -1.16 1.94
16.00 13.33 -0.38 0.63 -1.16 1.94
16.00 13.33 -0.38 0.63 -1.16 1.92
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.08 1.83
16.00 13.33 -0.38 0.63 -1.06 1.77
16.00 13.33 -0.38 0.63 -1.11 1.80
16.00 13.33 -0.38 0.63 -1.11 1.69
16.00 13.33 -0.38 0.63 -1.11 1.66
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.11 1.89
16.00 13.33 -0.38 0.63 -1.22 1.92
16.00 13.33 -0.38 0.63 -1.22 1.92
16.00 13.33 -0.38 0.63 -1.27 1.84
16.00 13.33 -0.38 0.63 -1.20 1.86
16.00 13.33 -0.38 0.63 -1.23 1.83
16.00 13.33 -0.38 0.63 -1.06 1.84
16.00 13.33 -0.38 0.63 -1.05 1.84
16.00 13.33 -0.38 0.63 -0.98 1.89
16.00 13.33 -0.38 0.63 -1.02 1.86
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.14 1.83
16.00 13.33 -0.38 0.63 -1.16 1.83
16.00 13.33 -0.38 0.63 -1.20 1.83
16.00 13.33 -0.38 0.63 -1.20 1.83
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.13 1.89
16.00 13.33 -0.38 0.63 -1.16 1.83
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.11 1.83
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.14 1.81
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.16 1.88
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -1.13 1.81
16.00 13.33 -0.38 0.63 -1.11 1.84
16.00 13.33 -0.38 0.63 -1.11 1.84
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.16 1.80
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.14 1.83
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.14 1.92
16.00 13.33 -0.38 0.63 -1.14 1.95
16.00 13.33 -0.38 0.63 -1.11 1.97
16.00 13.33 -0.38 0.63 -1.09 2.00
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.13 1.72
16.00 13.33 -0.38 0.63 -1.11 1.70
16.00 13.33 -0.38 0.63 -1.11 1.80
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.20 1.84
16.00 13.33 -0.38 0.63 -1.22 1.92
16.00 13.33 -0.38 0.63 -1.19 1.88
16.00 13.33 -0.38 0.63 -1.28 1.81
16.00 13.33 -0.38 0.63 -1.28 1.88
16.00 13.33 -0.38 0.63 -1.19 1.92
16.00 13.33 -0.38 0.63 -1.19 1.86
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -1.05 1.86
16.00 13.33 -0.38 0.63 -0.97 1.84
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -1.03 1.86
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.19 1.83
16.00 13.33 -0.38 0.63 -1.19 1.83
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -1.05 1.89
16.00 13.33 -0.38 0.63 -1.14 1.83
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.20 1.84
16.00 13.33 -0.38 0.63 -1.16 1.78
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.13 1.86
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.13 1.84
16.00 13.33 -0.38 0.63 -1.14 1.86
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.16 1.91
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.16 1.88
16.00 13.33 -0.38 0.63 -1.16 1.86
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.14 1.81
16.00 13.33 -0.38 0.63 -1.16 1.81
16.00 13.33 -0.38 0.63 -1.09 1.81
16.00 13.33 -0.38 0.63 -1.14 1.81
16.00 13.33 -0.38 0.63 -1.14 1.83
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.14 1.89
16.00 13.33 -0.38 0.63 -1.17 1.89
16.00 13.33 -0.38 0.63 -1.13 1.97
16.00 13.33 -0.38 0.63 -1.11 2.02
16.00 13.33 -0.38 0.63 -1.19 1.95
16.00 13.33 -0.38 0.63 -1.11 1.81
16.00 13.33 -0.38 0.63 -1.11 1.89
16.00 13.33 -0.38 0.63 -1.11 1.80
16.00 13.33 -0.38 0.63 -1.08 1.75
16.00 13.33 -0.38 0.63 -1.19 1.67
16.00 13.33 -0.38 0.63 -1.11 1.66
16.00 13.33 -0.38 0.63 -1.14 1.91
16.00 13.33 -0.38 0.63 -1.14 1.84
16.00 13.33 -0.38 0.63 -1.23 1.97
16.00 13.33 -0.38 0.63 -1.17 1.89
16.00 13.33 -0.38 0.63 -1.19 1.84
